Time,Date,AP03AT9002TEMP,AP03AT9002TURB,AP03AT9002CL2,AP03AT9002PH
2:51:57 AM,3/1/2021,20.0479736328125,0.610476434230804,1.137070417404175,7.748893260955811
2:54:57 AM,3/1/2021,20.041366577148438,0.627560377120972,1.111835837364197,7.745441436767578
2:57:57 AM,3/1/2021,20.02772331237793,0.646746277809143,1.109474778175354,7.748970031738281
3:00:58 AM,3/1/2021,20.004173278808594,0.665303349494934,1.107155919075012,7.748995304107666
3:03:58 AM,3/1/2021,19.993906021118164,0.68451976776123,1.100176572799683,7.752549648284912
3:06:57 AM,3/1/2021,19.993877410888672,0.71028345823288,1.106972694396973,7.754326820373535
3:09:57 AM,3/1/2021,19.96673583984375,0.727055668830872,1.080674886703491,7.75260066986084
3:12:57 AM,3/1/2021,19.961421966552734,0.754136383533478,1.088754177093506,7.752626419067383
3:15:57 AM,3/1/2021,19.953495025634766,0.767313361167908,1.090664744377136,7.754429817199707
3:18:57 AM,3/1/2021,19.937946319580078,0.789846062660217,1.092749238014221,7.756233215332031
3:21:58 AM,3/1/2021,19.920011520385742,0.807816505432129,1.081940174102783,7.756233215332031
3:24:57 AM,3/1/2021,19.914800643920898,0.823305130004883,1.065742373466492,7.756258964538574
3:27:58 AM,3/1/2021,19.905849456787109,0.845455527305603,1.064839720726013,7.754532337188721
3:30:57 AM,3/1/2021,19.887557983398438,0.861439347267151,1.06407904624939,7.758062839508057
3:33:57 AM,3/1/2021,19.886375427246094,0.886108696460724,1.072463631629944,7.759840965270996
3:36:57 AM,3/1/2021,19.875179290771484,0.895389258861542,1.064050555229187,7.759866714477539
3:39:57 AM,3/1/2021,19.86553955078125,0.910972714424133,1.05799400806427,7.761644840240479
3:42:58 AM,3/1/2021,19.848398208618164,0.927244365215302,1.042679786682129,7.76167106628418
3:45:57 AM,3/1/2021,19.850900650024414,0.945289194583893,1.051470398902893,7.765175819396973
3:48:57 AM,3/1/2021,19.844682693481445,0.959004700183868,1.046583294868469,7.768706798553467
3:51:57 AM,3/1/2021,19.841337203979492,0.970077753067017,1.067330360412598,7.770459175109863
3:54:57 AM,3/1/2021,19.833110809326172,0.983299493789673,1.064061760902405,7.770511627197266
3:57:57 AM,3/1/2021,19.818975448608398,0.999035000801086,1.057370066642761,7.768759250640869
4:00:57 AM,3/1/2021,19.821327209472656,1.006672143936157,1.066230058670044,7.772290706634522
4:03:58 AM,3/1/2021,19.812595367431641,1.018172860145569,1.060997486114502,7.772317409515381
4:06:58 AM,3/1/2021,19.803461074829102,1.03215491771698,1.070024847984314,7.772317409515381
4:09:57 AM,3/1/2021,19.791996002197266,1.038833379745483,1.072897672653198,7.772343635559082
4:12:57 AM,3/1/2021,19.791955947875977,1.04677951335907,1.071278095245361,7.772343635559082
4:15:57 AM,3/1/2021,19.775888442993164,1.057265400886536,1.072564125061035,7.772369861602783
4:18:57 AM,3/1/2021,19.781562805175781,1.063239336013794,1.066390633583069,7.774148941040039
4:21:57 AM,3/1/2021,19.770221710205078,1.070737600326538,1.05107319355011,7.774175643920898
4:24:57 AM,3/1/2021,19.763778686523438,1.075961589813232,1.055069208145142,7.774175643920898
4:27:57 AM,3/1/2021,19.759485244750977,1.083303093910217,1.065141320228577,7.775928497314453
4:30:57 AM,3/1/2021,19.772651672363281,1.08672821521759,1.044891357421875,7.775928497314453
4:33:57 AM,3/1/2021,19.747547149658203,1.092233419418335,1.063881158828735,7.775981426239014
4:36:57 AM,3/1/2021,19.738567352294922,1.09838879108429,1.067747354507446,7.776007652282715
4:39:58 AM,3/1/2021,19.727497100830078,1.106311798095703,1.082829117774963,7.777787208557129
4:42:57 AM,3/1/2021,19.725997924804687,1.10962188243866,1.073155641555786,7.777813911437988
4:45:57 AM,3/1/2021,19.718236923217773,1.11282205581665,1.073304533958435,7.777813911437988
4:48:57 AM,3/1/2021,19.703813552856445,1.118726491928101,1.072616696357727,7.777840614318848
4:51:57 AM,3/1/2021,19.703706741333008,1.119707822799683,1.09151828289032,7.779593944549561
4:54:58 AM,3/1/2021,19.695623397827148,1.125951766967773,1.104148626327515,7.779646873474121
4:57:57 AM,3/1/2021,19.685699462890625,1.126552700996399,1.100857973098755,7.781400680541992
5:00:58 AM,3/1/2021,19.680252075195313,1.128929376602173,1.101202130317688,7.781426906585693
5:03:58 AM,3/1/2021,19.67579460144043,1.130635261535645,1.100116729736328,7.781453609466553
5:06:57 AM,3/1/2021,19.667690277099609,1.128600120544434,1.101781010627747,7.783234119415283
5:09:57 AM,3/1/2021,19.661123275756836,1.128186583518982,1.087141633033752,7.781480312347412
5:12:57 AM,3/1/2021,19.669551849365234,1.127580523490906,1.092205405235291,7.781480312347412
5:15:57 AM,3/1/2021,19.651275634765625,1.127027034759522,1.086647033691406,7.783234119415283
5:18:57 AM,3/1/2021,19.638837814331055,1.13093376159668,1.081666469573975,7.781533718109131
5:21:57 AM,3/1/2021,19.634397506713867,1.128087162971497,1.08237636089325,7.778026103973389
5:24:57 AM,3/1/2021,19.627037048339844,1.128833770751953,1.092835903167725,7.78156042098999
5:27:57 AM,3/1/2021,19.628705978393555,1.128367066383362,1.101716756820679,7.778079032897949
5:30:57 AM,3/1/2021,19.623409271240234,1.126674890518189,1.087055206298828,7.778105735778809
5:33:58 AM,3/1/2021,19.611679077148438,1.124556660652161,1.093384623527527,7.778105735778809
5:36:57 AM,3/1/2021,19.609596252441406,1.120637655258179,1.10274338722229,7.779886245727539
5:39:57 AM,3/1/2021,19.597385406494141,1.120336651802063,1.107642531394959,7.778132438659668
5:42:57 AM,3/1/2021,19.600486755371094,1.117508769035339,1.096465349197388,7.776378631591797
5:45:57 AM,3/1/2021,19.595880508422852,1.112058162689209,1.096261739730835,7.774624347686768
5:48:58 AM,3/1/2021,19.590873718261719,1.110146403312683,1.110737681388855,7.778159141540527
5:51:57 AM,3/1/2021,19.586599349975586,1.108726024627686,1.086982369422913,7.776404857635498
5:54:57 AM,3/1/2021,19.579154968261719,1.108602046966553,1.111804962158203,7.778185367584229
5:57:58 AM,3/1/2021,19.566610336303711,1.103700876235962,1.149960041046143,7.779966354370117
6:00:57 AM,3/1/2021,19.554084777832031,1.101790547370911,1.170915246009827,7.781746864318848
6:03:57 AM,3/1/2021,19.560009002685547,1.100146770477295,1.147289395332336,7.779993057250977
6:06:57 AM,3/1/2021,19.551193237304688,1.096166610717773,1.149621844291687,7.780019283294678
6:09:57 AM,3/1/2021,19.545652389526367,1.092459082603455,1.131977915763855,7.778264999389648
6:12:57 AM,3/1/2021,19.542701721191406,1.090923309326172,1.131429433822632,7.776537418365479
6:15:57 AM,3/1/2021,19.541172027587891,1.082931160926819,1.127771258354187,7.778291702270508
6:18:57 AM,3/1/2021,19.537607192993164,1.07995069026947,1.14188015460968,7.77656364440918
6:21:57 AM,3/1/2021,19.537677764892578,1.076064825057983,1.147794246673584,7.778318405151367
6:24:57 AM,3/1/2021,19.523466110229492,1.070319771766663,1.157446384429932,7.780099391937256
6:27:57 AM,3/1/2021,19.527315139770508,1.066859483718872,1.145917773246765,7.778344631195068
6:30:57 AM,3/1/2021,19.548566818237305,1.060271978378296,1.136667490005493,7.77656364440918
6:33:57 AM,3/1/2021,19.515405654907227,1.056555509567261,1.14583683013916,7.778371334075928
6:36:57 AM,3/1/2021,19.501251220703125,1.052582859992981,1.147672891616821,7.77661657333374
6:39:57 AM,3/1/2021,19.499553680419922,1.04832923412323,1.142977714538574,7.7766432762146
6:42:57 AM,3/1/2021,19.500812530517578,1.045534610748291,1.148758172988892,7.774888515472412
6:45:58 AM,3/1/2021,19.498743057250977,1.041219592094421,1.143914461135864,7.773160457611084
6:48:57 AM,3/1/2021,19.494216918945313,1.033346056938171,1.135912537574768,7.771405696868897
6:51:58 AM,3/1/2021,19.486875534057617,1.029235124588013,1.149373888969421,7.773160457611084
6:54:57 AM,3/1/2021,19.484529495239258,1.025791168212891,1.139765977859497,7.771431922912598
6:57:57 AM,3/1/2021,19.48590087890625,1.022489190101624,1.13245952129364,7.771431922912598
7:00:57 AM,3/1/2021,19.480472564697266,1.018121957778931,1.10917055606842,7.76967716217041
7:03:57 AM,3/1/2021,19.465721130371094,1.014691352844238,1.111208319664002,7.766194343566895
7:06:57 AM,3/1/2021,19.474782943725586,1.013470888137817,1.112221002578735,7.764439582824707
7:09:57 AM,3/1/2021,19.468647003173828,1.009360551834106,1.153993725776672,7.766194343566895
7:12:57 AM,3/1/2021,19.472705841064453,1.001096606254578,1.136331558227539,7.764439582824707
7:15:58 AM,3/1/2021,19.461198806762695,0.995146214962006,1.132437467575073,7.762710571289063
7:18:57 AM,3/1/2021,19.458932876586914,0.993269383907318,1.153270721435547,7.764491558074951
7:21:57 AM,3/1/2021,19.460748672485352,0.988096833229065,1.156381487846375,7.764491558074951
7:24:57 AM,3/1/2021,19.462297439575195,0.982802629470825,1.154154539108276,7.764491558074951
7:27:57 AM,3/1/2021,19.451980590820312,0.980206847190857,1.175813436508179,7.764491558074951
7:30:58 AM,3/1/2021,19.443256378173828,0.977992713451386,1.174719095230103,7.764517784118652
7:33:57 AM,3/1/2021,19.446353912353516,0.969448149204254,1.168222069740295,7.762762546539307
7:36:58 AM,3/1/2021,19.440387725830078,0.967865467071533,1.147874593734741,7.755743026733398
7:39:57 AM,3/1/2021,19.441545486450195,0.965784430503845,1.151372671127319,7.757497787475586
7:42:57 AM,3/1/2021,19.437374114990234,0.9630406498909,1.158204317092896,7.757497787475586
7:45:58 AM,3/1/2021,19.427928924560547,0.958811521530151,1.167905330657959,7.761033535003662
7:48:57 AM,3/1/2021,19.432638168334961,0.956158757209778,1.169138550758362,7.759278297424316
7:51:57 AM,3/1/2021,19.441843032836914,0.95051634311676,1.157351970672607,7.759252548217773
7:54:57 AM,3/1/2021,19.429428100585937,0.946989774703979,1.158633589744568,7.757523536682129
7:57:57 AM,3/1/2021,19.429109573364258,0.943773627281189,1.15980064868927,7.755768775939941
8:00:57 AM,3/1/2021,19.420513153076172,0.939736545085907,1.155178070068359,7.755794525146484
8:03:57 AM,3/1/2021,19.417938232421875,0.937237143516541,1.160581469535828,7.755794525146484
8:06:57 AM,3/1/2021,19.415000915527344,0.933503806591034,1.159736275672913,7.755768775939941
8:09:57 AM,3/1/2021,19.420101165771484,0.930921673774719,1.140193223953247,7.752284049987793
8:12:57 AM,3/1/2021,19.415864944458008,0.928531408309937,1.141545653343201,7.750529289245606
8:15:57 AM,3/1/2021,19.425882339477539,0.92195451259613,1.199482440948486,7.755794525146484
8:18:57 AM,3/1/2021,19.414094924926758,0.919365525245667,1.178201675415039,7.754039287567139
8:21:58 AM,3/1/2021,19.421140670776367,0.902908325195313,1.193178176879883,7.755794525146484
8:24:57 AM,3/1/2021,19.411516189575195,0.904930949211121,1.193818211555481,7.755820274353027
8:27:57 AM,3/1/2021,19.410438537597656,0.904205918312073,1.212627530097961,7.755820274353027
8:30:57 AM,3/1/2021,19.45457649230957,0.903120756149292,1.184382200241089,7.755768775939941
8:33:57 AM,3/1/2021,19.419315338134766,0.900603413581848,1.197595357894898,7.755820274353027
8:36:58 AM,3/1/2021,19.418821334838867,0.897774577140808,1.228791117668152,7.757575511932373
8:39:57 AM,3/1/2021,19.407253265380859,0.894884288311005,1.18803882598877,7.754065036773682
8:42:57 AM,3/1/2021,19.405851364135742,0.89181923866272,1.24527645111084,7.759330272674561
8:45:57 AM,3/1/2021,19.407482147216797,0.890447735786438,1.210085034370422,7.755820274353027
8:48:57 AM,3/1/2021,19.405939102172852,0.887557804584503,1.218209266662598,7.757575511932373
8:51:57 AM,3/1/2021,19.40394401550293,0.884705781936646,1.222196698188782,7.761111736297607
8:54:57 AM,3/1/2021,19.407869338989258,0.882288992404938,1.27913498878479,7.766377449035645
8:57:58 AM,3/1/2021,19.409946441650391,0.879505157470703,1.226760745048523,7.761085510253906
9:00:57 AM,3/1/2021,19.411640167236328,0.877325057983398,1.232210636138916,7.761085510253906
9:03:58 AM,3/1/2021,19.410131454467773,0.873756289482117,1.25062894821167,7.764595985412598
9:06:57 AM,3/1/2021,19.416835784912109,0.869961977005005,1.251825213432312,7.764595985412598
9:09:57 AM,3/1/2021,19.415752410888672,0.867108821868896,1.257013082504273,7.764595985412598
9:12:58 AM,3/1/2021,19.423206329345703,0.860939264297485,1.256163716316223,7.766298770904541
9:15:58 AM,3/1/2021,19.423887252807617,0.857136189937592,1.263508439064026,7.766324996948242
9:18:57 AM,3/1/2021,19.421558380126953,0.852517664432526,1.259009480476379,7.76807975769043
9:21:57 AM,3/1/2021,19.424264907836914,0.84772801399231,1.257370710372925,7.769834995269775
9:24:57 AM,3/1/2021,19.430501937866211,0.843137979507446,1.284968733787537,7.773318767547607
9:27:57 AM,3/1/2021,19.43658447265625,0.839245975017548,1.259605646133423,7.771563529968262
9:30:57 AM,3/1/2021,19.4381103515625,0.835512101650238,1.268109202384949,7.771537303924561
9:33:57 AM,3/1/2021,19.438638687133789,0.832571923732758,1.303672194480896,7.773292541503906
9:36:58 AM,3/1/2021,19.445457458496094,0.8243328332901,1.312275767326355,7.775047302246094
9:39:57 AM,3/1/2021,19.450405120849609,0.821060419082642,1.303919434547424,7.773265838623047
9:42:58 AM,3/1/2021,19.449586868286133,0.816956758499146,1.293200731277466,7.771511077880859
9:45:57 AM,3/1/2021,19.453907012939453,0.813817858695984,1.31018340587616,7.773239612579346
9:48:57 AM,3/1/2021,19.460611343383789,0.810295701026917,1.303390502929688,7.773239612579346
9:51:58 AM,3/1/2021,19.488950729370117,0.807972252368927,1.337242245674133,7.778450965881348
9:54:57 AM,3/1/2021,19.465847015380859,0.804069578647614,1.356112957000732,7.778477668762207
9:57:58 AM,3/1/2021,19.469333648681641,0.803350031375885,1.357874035835266,7.77672290802002
10:00:58 AM,3/1/2021,19.470281600952148,0.800640046596527,1.358578324317932,7.774994373321533
10:03:57 AM,3/1/2021,19.471607208251953,0.796857476234436,1.365312457084656,7.774968147277832
10:06:58 AM,3/1/2021,19.471036911010742,0.792409360408783,1.369853973388672,7.774941444396973
10:09:58 AM,3/1/2021,19.488780975341797,0.791567444801331,1.372353792190552,7.773160457611084
10:12:58 AM,3/1/2021,19.488321304321289,0.790539264678955,1.41339123249054,7.780179023742676
10:15:57 AM,3/1/2021,19.495149612426758,0.78767055273056,1.401202440261841,7.780179023742676
10:18:57 AM,3/1/2021,19.499757766723633,0.78671008348465,1.435318231582642,7.781907081604004
10:21:57 AM,3/1/2021,19.501129150390625,0.782928109169006,1.394447803497315,7.778371334075928
10:24:57 AM,3/1/2021,19.509431838989258,0.78330659866333,1.415640592575073,7.778371334075928
10:27:57 AM,3/1/2021,19.518379211425781,0.782163083553314,1.410805702209473,7.778344631195068
10:30:57 AM,3/1/2021,19.575599670410156,0.780934631824493,1.414844870567322,7.778264999389648
10:33:57 AM,3/1/2021,19.541961669921875,0.779629647731781,1.445380330085754,7.781800270080566
10:36:57 AM,3/1/2021,19.535602569580078,0.777944684028625,1.47023606300354,7.783554553985596
10:39:58 AM,3/1/2021,19.546396255493164,0.776775658130646,1.469888925552368,7.783554553985596
10:42:58 AM,3/1/2021,19.549762725830078,0.774534225463867,1.483323931694031,7.781773567199707
10:45:57 AM,3/1/2021,19.553434371948242,0.770333409309387,1.499122977256775,7.783501148223877
10:48:57 AM,3/1/2021,19.565773010253906,0.767049968242645,1.517575860023499,7.783501148223877
10:51:57 AM,3/1/2021,19.580486297607422,0.765013039112091,1.511668920516968,7.783474445343018
10:54:57 AM,3/1/2021,19.573518753051758,0.764286875724792,1.528808236122131,7.785202026367188
10:57:58 AM,3/1/2021,19.587926864624023,0.760071098804474,1.525912404060364,7.786929130554199
11:00:58 AM,3/1/2021,19.587425231933594,0.756477177143097,1.548945307731628,7.785175323486328
11:03:57 AM,3/1/2021,19.599279403686523,0.755237877368927,1.575599431991577,7.78690242767334
11:06:57 AM,3/1/2021,19.617132186889648,0.752444863319397,1.564582228660584,7.781613826751709
11:09:58 AM,3/1/2021,19.625946044921875,0.749551117420197,1.588309764862061,7.786848545074463
11:12:57 AM,3/1/2021,19.641115188598633,0.747783899307251,1.570813417434692,7.785014629364014
11:15:57 AM,3/1/2021,19.642671585083008,0.746097445487976,1.583178877830505,7.783260822296143
11:18:57 AM,3/1/2021,19.649847030639648,0.744075775146484,1.61914849281311,7.788495063781738
11:21:57 AM,3/1/2021,19.654214859008789,0.744380950927734,1.630690813064575,7.784987926483154
11:24:58 AM,3/1/2021,19.665489196777344,0.741485297679901,1.653899788856506,7.788468360900879
11:27:57 AM,3/1/2021,19.676603317260742,0.739626884460449,1.674093842506409,7.788441181182861
11:30:57 AM,3/1/2021,19.683006286621094,0.739116191864014,1.646037340164185,7.784907341003418
11:33:57 AM,3/1/2021,19.700006484985352,0.737743318080902,1.634118795394898,7.783127307891846
11:36:57 AM,3/1/2021,19.711660385131836,0.735550761222839,1.649461150169373,7.786607265472412
11:39:57 AM,3/1/2021,19.720180511474609,0.729657649993896,1.658697843551636,7.783047199249268
11:42:57 AM,3/1/2021,19.733072280883789,0.727094650268555,1.73738420009613,7.793539524078369
11:45:57 AM,3/1/2021,19.735221862792969,0.726241767406464,1.772809982299805,7.795265674591065
11:48:57 AM,3/1/2021,19.760837554931641,0.717952609062195,1.726908564567566,7.791732311248779
11:51:57 AM,3/1/2021,19.789064407348633,0.711825370788574,1.75829815864563,7.796882629394531
11:54:57 AM,3/1/2021,19.781373977661133,0.709426820278168,1.772846817970276,7.796936988830566
11:57:57 AM,3/1/2021,19.7847900390625,0.70575749874115,1.786901831626892,7.796909809112549
12:00:58 PM,3/1/2021,19.809240341186523,0.695415198802948,1.762714147567749,7.791597366333008
12:03:57 PM,3/1/2021,19.817045211791992,0.695165574550629,1.739447116851807,7.788064956665039
12:06:57 PM,3/1/2021,19.818820953369141,0.69215190410614,1.748029708862305,7.786312103271484
12:09:57 PM,3/1/2021,19.830293655395508,0.690526604652405,1.786721587181091,7.78803825378418
12:12:57 PM,3/1/2021,19.843841552734375,0.689155280590057,1.786737680435181,7.787984371185303
12:15:58 PM,3/1/2021,19.85667610168457,0.684769868850708,1.814601302146912,7.787984371185303
12:18:57 PM,3/1/2021,19.863868713378906,0.681144893169403,1.83970320224762,7.791435718536377
12:21:57 PM,3/1/2021,19.876428604125977,0.677368819713593,1.849613547325134,7.791408538818359
12:24:57 PM,3/1/2021,19.882242202758789,0.668390035629272,1.879153609275818,7.794886112213135
12:27:57 PM,3/1/2021,19.901638031005859,0.665404260158539,1.898844361305237,7.796584129333496
12:30:57 PM,3/1/2021,19.943742752075195,0.661814451217651,1.911563992500305,7.80000638961792
12:33:57 PM,3/1/2021,19.924430847167969,0.658221662044525,1.946448683738709,7.800033569335938
12:36:57 PM,3/1/2021,19.928050994873047,0.654764592647552,1.958800435066223,7.800033569335938
12:39:57 PM,3/1/2021,19.934392929077148,0.649924993515015,1.997172832489014,7.803510665893555
12:42:57 PM,3/1/2021,19.948150634765625,0.641424596309662,2.014870643615723,7.803510665893555
12:45:57 PM,3/1/2021,19.949108123779297,0.640313327312469,2.021807670593262,7.799952030181885
12:48:58 PM,3/1/2021,19.959379196166992,0.635016977787018,2.066157579421997,7.8052077293396
12:51:57 PM,3/1/2021,19.958301544189453,0.631651937961578,2.061136245727539,7.805180072784424
12:54:57 PM,3/1/2021,19.976888656616211,0.628933310508728,2.080157518386841,7.803400993347168
12:57:57 PM,3/1/2021,19.978450775146484,0.626136422157288,2.144402742385864,7.810408115386963
1:00:57 PM,3/1/2021,19.980499267578125,0.62269926071167,2.218398809432983,7.815635204315186
1:03:57 PM,3/1/2021,19.977481842041016,0.618919909000397,2.225948810577393,7.819138526916504
1:06:58 PM,3/1/2021,19.996002197265625,0.61603307723999,2.2460036277771,7.81735897064209
1:09:57 PM,3/1/2021,19.9906005859375,0.611376881599426,2.321115493774414,7.822614192962647
1:12:57 PM,3/1/2021,20.007120132446289,0.607749581336975,2.299352884292603,7.822586059570313
1:15:57 PM,3/1/2021,20.001449584960938,0.601093411445618,2.34830379486084,7.824365615844727
1:18:58 PM,3/1/2021,20.004138946533203,0.599889874458313,2.398130893707275,7.824337482452393
1:21:57 PM,3/1/2021,19.99897575378418,0.596834063529968,2.376824378967285,7.822586059570313
1:24:57 PM,3/1/2021,20.006359100341797,0.594170331954956,2.398500680923462,7.824337482452393
1:27:57 PM,3/1/2021,20.010665893554687,0.590315878391266,2.392999410629273,7.824337482452393
1:30:58 PM,3/1/2021,20.005128860473633,0.586497962474823,2.440980911254883,7.824337482452393
1:33:58 PM,3/1/2021,19.99775505065918,0.583405315876007,2.415692090988159,7.822586059570313
1:36:57 PM,3/1/2021,20.002975463867188,0.57972264289856,2.4542396068573,7.824337482452393
1:39:57 PM,3/1/2021,20.003513336181641,0.576781749725342,2.487547874450684,7.824337482452393
1:42:58 PM,3/1/2021,19.998203277587891,0.574251651763916,2.488675594329834,7.824337482452393
1:45:57 PM,3/1/2021,20.002115249633789,0.569636642932892,2.489544868469238,7.824337482452393
1:48:57 PM,3/1/2021,19.994855880737305,0.566149950027466,2.491869449615479,7.827840805053711
1:51:57 PM,3/1/2021,20.022884368896484,0.56217485666275,2.52377724647522,7.827812671661377
1:54:57 PM,3/1/2021,20.006175994873047,0.561219930648804,2.50987434387207,7.826088905334473
1:57:58 PM,3/1/2021,19.998630523681641,0.560540854930878,2.559333086013794,7.827868938446045
2:00:57 PM,3/1/2021,19.999263763427734,0.557617664337158,2.52928614616394,7.824365615844727
2:03:58 PM,3/1/2021,19.995721817016602,0.555958688259125,2.55696702003479,7.827840805053711
2:06:57 PM,3/1/2021,19.995468139648438,0.555138468742371,2.579271078109741,7.827868938446045
2:09:57 PM,3/1/2021,19.992536544799805,0.552307903766632,2.543985605239868,7.824393749237061
2:12:57 PM,3/1/2021,19.987661361694336,0.549826622009277,1.884683132171631,7.770092010498047
2:15:57 PM,3/1/2021,19.981473922729492,0.546950697898865,0.907917380332947,7.691267013549805
2:18:57 PM,3/1/2021,19.979856491088867,0.54634815454483,0.632704377174377,7.664991855621338
2:21:57 PM,3/1/2021,19.977954864501953,0.545054912567139,0.535965740680695,7.65450382232666
2:24:57 PM,3/1/2021,19.981075286865234,0.544448673725128,0.50320827960968,7.651000499725342
